@relation TRAINING

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.078901,1.078553,1.078206,39.864865,0,-56.070826,0,0.000067,down
1.0789,1.078555,1.078209,41.549296,0,-40.363777,0,0.000064,down
1.078897,1.078558,1.078218,41.134752,0,-53.838976,0,0.000061,up
1.078909,1.078548,1.078188,37.179487,0,-106.744868,0,0.000056,up
1.078876,1.078538,1.0782,48.214286,0,-32.148562,0,0.000053,down
1.07886,1.078524,1.078188,48.795181,0,-54.584165,0,0.000049,up
1.078828,1.078507,1.078186,49.390244,0,-76.704308,0,0.000044,up
1.07879,1.078495,1.0782,55.487805,0,-33.40564,0,0.00004,down
1.078773,1.078485,1.078198,48.701299,0,-48.422939,0,0.000037,down
1.078777,1.07849,1.078203,51.829268,0,11.764706,0,0.000034,down
1.078777,1.078491,1.078206,43.949045,0,-20.170455,0,0.000031,down
1.078765,1.078499,1.078233,44.654088,0,-61.931818,0,0.000028,down
1.078791,1.078487,1.078183,34.705882,0,-165.546218,-2,0.000024,down
1.078822,1.078472,1.078122,34.502924,0,-257.004831,-2,0.000018,up
1.078821,1.07845,1.078078,38.461538,0,-155.677026,0,0.000012,up
1.078819,1.078424,1.07803,41.666667,0,-205.537732,-2,0.000004,up
1.078771,1.078394,1.078017,37.777778,0,-165.876777,-2,-0.000003,up
1.078727,1.078365,1.078003,38.059701,0,-136.417657,0,-0.000011,up
1.078705,1.078349,1.077993,40.714286,0,-95.44688,0,-0.000017,up
1.078706,1.07835,1.077994,52.112676,0,-18.587969,0,-0.000021,up
1.078701,1.078348,1.077995,44.715447,0,24.752852,0,-0.000023,down
1.078701,1.078348,1.077995,51.851852,0,41.914569,0,-0.000023,down
1.078693,1.078345,1.077998,51.851852,0,51.081081,0,-0.000022,down
1.078703,1.078351,1.077999,47.474747,0,48.558067,0,-0.00002,down
1.07868,1.078345,1.07801,50.537634,0,49.529142,0,-0.000018,down
1.078678,1.078344,1.07801,41.573034,0,30.69047,0,-0.000016,down
1.078682,1.078331,1.077981,35.576923,0,-68.996416,0,-0.000016,up
1.07866,1.078321,1.077981,41.73913,0,-52.217742,0,-0.000016,up
1.078648,1.078313,1.077978,52.688172,0,-16.704021,0,-0.000017,down
1.078614,1.078295,1.077976,50,0,-64.522546,0,-0.000018,down
1.078595,1.078288,1.07798,55.045872,0,-22.071622,0,-0.000019,down
1.07857,1.078279,1.077988,57.692308,0,6.840391,0,-0.00002,down
1.078572,1.078282,1.077992,57.281553,0,32.113226,0,-0.000021,down
1.078571,1.078283,1.077994,52.678571,0,-47.253622,0,-0.000022,down
1.078578,1.078279,1.07798,44.954128,0,-85.941261,0,-0.000024,up
1.078593,1.078274,1.077955,32,0,-140.18554,0,-0.000027,up
1.078614,1.078267,1.077919,28,0,-161.73534,-2,-0.000031,down
1.078616,1.078266,1.077915,34.545455,0,-119.463087,0,-0.000035,no
1.078617,1.078262,1.077907,37.719298,0,-73.350706,0,-0.000038,no
1.078605,1.078257,1.077909,44.094488,0,-0.991361,0,-0.000039,down
1.078585,1.07824,1.077895,38.095238,0,-57.732962,0,-0.00004,down
1.078576,1.078215,1.077854,35.897436,0,-138.54264,0,-0.000043,up
1.078543,1.078199,1.077854,48.648649,0,-98.199052,0,-0.000045,down
1.0785,1.078184,1.077868,45.714286,0,-46.774895,0,-0.000046,down
1.078449,1.078167,1.077885,43.75,0,-61.416718,0,-0.000047,down
