@relation v1

@attribute 'Candle body' numeric
@attribute 'Upper shadow' numeric
@attribute 'Lower shadow' numeric
@attribute 'is Bullish' numeric
@attribute RSI numeric
@attribute 'RSI SCALED' numeric
@attribute 'RSI EXTREME TOUCHED' numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI SCALED' numeric
@attribute 'CCI CHANNEL BREAK' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0.00002,0.00002,0.00004,-1,3,3,0,0,-1,-1,0,0,-0.000057,0.000565,-23.733548,down
0.00007,0,0.00002,-1,2,2,0,0,-1,-1,0,0,-0.000058,0.000527,-45.339638,down
0.00007,0.00007,0.00007,0,3,3,0,0,-1,-1,0,0,-0.000057,0.000529,-14.371635,down
0.00009,0.00001,0,-1,3,3,0,0,-1,-1,0,0,-0.000058,0.000533,-50.488618,up
0,0,0.00002,-1,3,3,0,0,-1,-1,0,0,-0.000059,0.000522,-42.548962,up
0.00005,0.00002,0.00003,-1,3,3,0,0,-1,-1,0,0,-0.00006,0.00054,-48.685446,up
0.00001,0.00002,0.00001,-1,3,3,0,0,-1,-1,0,0,-0.000061,0.000517,-44.848191,up
0.00006,0.00007,0.00006,0,3,3,0,0,-1,-1,0,0,-0.000061,0.000471,-22.508656,up
0.00019,0.0002,0.00019,0,3,3,0,0,1,1,0,0,-0.000059,0.000434,60.429812,down
0.00004,0.00001,0.00005,-1,3,3,0,0,1,1,0,0,-0.000055,0.000431,42.481385,up
0.00004,0.00002,0,-1,3,3,0,0,1,1,0,0,-0.00005,0.000435,27.602622,up
0.00009,0.00016,0.00009,0,4,4,0,0,2,2,0,0,-0.000044,0.000456,57.211707,up
0.00003,0,0.00005,-1,3,3,0,0,1,1,0,0,-0.000038,0.000459,47.691173,up
0.00011,0.0001,0.00005,-1,3,3,0,0,1,1,0,0,-0.000033,0.000459,3.918835,up
0.00021,0.00021,0.00026,0,4,4,0,0,2,2,0,0,-0.000026,0.000521,84.443798,down
0.00008,0.00003,0.00001,-1,3,3,0,0,2,2,0,0,-0.000019,0.000496,45.784487,no
0.00006,0.0001,0.00006,0,3,3,0,0,2,2,0,0,-0.000012,0.000542,70.978294,down
0.00002,0.00014,0.00002,0,4,4,0,0,3,3,1,1,-0.000005,0.000554,73.128196,down
0.00009,0.00002,0.00004,-1,4,4,0,0,1,1,0,0,0.000001,0.000563,33.930766,down
0.00002,0.00004,0.00005,0,4,4,0,0,1,1,0,0,0.000006,0.000575,34.983315,down
0.00002,0.00001,0.00005,-1,4,4,0,0,0,0,0,0,0.00001,0.000577,22.375854,down
0.00012,0,0.00007,-1,3,3,0,0,0,0,0,0,0.000011,0.000562,-20.983789,down
0.00012,0.00012,0.00014,0,3,3,0,0,0,0,0,0,0.000012,0.000562,16.369951,down
0.00029,0,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000008,0.000583,-72.616688,up
0.00006,0,0.00002,-1,3,3,0,0,-3,-3,-2,-1,0.000002,0.000624,-79.0376,up
0.00001,0.00002,0.00002,-1,2,2,0,0,-3,-3,-2,-1,-0.000005,0.000653,-74.481119,up
0.00014,0.00018,0.00024,0,3,3,0,0,-2,-2,0,0,-0.000011,0.000636,-36.495856,down
0.00001,0.00004,0.00006,0,3,3,0,0,-1,-1,0,0,-0.000016,0.000633,-36.791416,down
0,0.00001,0.00006,-1,2,2,0,0,-1,-1,0,0,-0.00002,0.000639,-27.876377,down
0.00005,0.00008,0.00005,0,3,3,0,0,0,0,0,0,-0.000023,0.000639,-11.260314,down
0.00007,0.00002,0.00002,-1,2,2,0,0,-1,-1,0,0,-0.000025,0.000654,-36.695789,down
0.00007,0.00004,0.00005,-1,2,2,0,0,-1,-1,0,0,-0.000027,0.000675,-49.459776,down
0.00004,0.00009,0.00004,0,2,2,0,0,-1,-1,0,0,-0.00003,0.000682,-34.175439,down
0.00012,0.00003,0,-1,2,2,0,0,-1,-1,0,0,-0.000033,0.000722,-57.101187,up
0.00009,0.00015,0.00015,0,2,2,0,0,-1,-1,0,0,-0.000036,0.000688,-34.318425,down
0.00003,0.00005,0.00004,0,3,3,0,0,0,0,0,0,-0.000038,0.000675,-19.99246,down
0.00013,0,0.00005,-1,2,2,0,0,-1,-1,0,0,-0.000041,0.000652,-53.956262,up
0.00006,0.00006,0.00006,0,3,3,0,0,-1,-1,0,0,-0.000043,0.000574,-30.146568,up
0,0.00009,0.00001,-1,3,3,0,0,0,0,0,0,-0.000044,0.000533,-30.609654,up
0.00003,0.00001,0.00006,-1,3,3,0,0,-2,-2,0,0,-0.000046,0.000481,-47.14673,up
0.00003,0.00016,0.00003,0,3,3,0,0,0,0,0,0,-0.000047,0.000418,-28.229584,up
0.00003,0.00003,0.00012,0,3,3,0,0,-1,-1,0,0,-0.000048,0.0004,-15.758928,up
0.00004,0.00009,0.00004,0,3,3,0,0,1,1,0,0,-0.000047,0.000305,25.239967,down
0.00002,0.00005,0.00004,-1,3,3,0,0,0,0,0,0,-0.000045,0.000305,10.831687,down
0.00006,0.00006,0.00012,0,3,3,0,0,0,0,0,0,-0.000042,0.000306,45.368486,down
0.00003,0.00003,0.00006,0,3,3,0,0,2,2,0,0,-0.000038,0.000313,58.071142,down
0.00005,0,0.00005,-1,3,3,0,0,0,0,0,0,-0.000034,0.00031,20.639793,down
0.00003,0.00004,0.00002,-1,3,3,0,0,0,0,0,0,-0.00003,0.000305,9.188975,down
0.00008,0.00002,0.00001,-1,3,3,0,0,-1,-1,0,0,-0.000029,0.000303,-45.212121,up
0.00001,0.00006,0.00002,0,3,3,0,0,-1,-1,0,0,-0.000028,0.000269,-36.465511,down
0.00002,0.00004,0.00003,0,3,3,0,0,-1,-1,0,0,-0.000027,0.000265,-26.011127,down
0.00007,0.00002,0.00003,-1,3,3,0,0,-2,-2,0,0,-0.000028,0.000293,-74.34819,down
0.00001,0.00001,0.00001,-1,3,3,0,0,-3,-3,-2,-1,-0.00003,0.000316,-70.211341,down
0.00007,0.00012,0.00018,0,3,3,0,0,-1,-1,0,0,-0.000032,0.000313,-20.454489,down
0.00005,0,0.00004,-1,3,3,0,0,-2,-2,0,0,-0.000033,0.000328,-52.809043,no
0.00003,0.00007,0.00005,0,3,3,0,0,-1,-1,0,0,-0.000034,0.000329,-42.22433,up
0.00006,0,0.00016,-1,2,2,0,0,-3,-3,-2,-1,-0.000036,0.000349,-66.82592,up
0.00006,0.00008,0.00004,-1,2,2,0,0,-2,-2,0,0,-0.000039,0.000387,-76.388687,up
0.00005,0.00017,0.00005,0,2,2,-1,-1,-1,-1,0,0,-0.000041,0.000408,-54.680724,up
0.00002,0.00003,0.00007,0,2,2,0,0,-1,-1,0,0,-0.000042,0.000412,-29.125699,up
0.00015,0.00015,0.00015,0,3,3,0,0,0,0,0,0,-0.000041,0.000426,44.818057,up
0,0.00001,0.00002,-1,3,3,0,0,1,1,0,0,-0.000037,0.000436,37.881644,up
0.00001,0.00004,0.00001,0,3,3,0,0,1,1,0,0,-0.000032,0.000438,42.003002,up
0,0.00003,0.00002,-1,3,3,0,0,1,1,0,0,-0.000027,0.000447,44.72136,up
0.00003,0.00005,0.00004,0,4,4,0,0,2,2,0,0,-0.000021,0.000454,61.180223,up
0.00013,0.00014,0.00013,0,4,4,1,1,3,3,2,1,-0.000013,0.000531,106.22618,no
0.00017,0.00002,0.00003,-1,4,4,0,0,2,2,0,0,-0.000005,0.00054,44.413993,up
0.00003,0.00007,0.00003,0,4,4,0,0,2,2,0,0,0.000002,0.000565,54.89736,up
0.00008,0.0001,0.00008,0,4,4,0,0,2,2,0,0,0.000009,0.000622,74.21986,no
0.00008,0.00009,0.00008,0,4,4,1,1,2,2,0,0,0.000017,0.000696,78.862808,down
0.00001,0.00004,0,-1,4,4,1,1,2,2,0,0,0.000025,0.000743,61.941979,down
0.00005,0.00001,0.00005,-1,4,4,1,1,1,1,0,0,0.000032,0.000752,46.151177,down
0,0.00003,0.00001,-1,4,4,1,1,1,1,0,0,0.000037,0.000747,39.38334,down
0,0.00003,0.00003,-1,4,4,0,0,1,1,0,0,0.000041,0.000758,40.509966,down
0.00001,0.00002,0.00001,0,4,4,0,0,1,1,0,0,0.000045,0.000747,36.679528,up
0.00006,0,0.00002,-1,3,3,0,0,0,0,0,0,0.000046,0.00072,15.146652,up
0.00003,0.00005,0.00005,0,3,3,0,0,0,0,0,0,0.000047,0.000667,20.395284,up
0.00001,0.00001,0.00006,-1,3,3,0,0,0,0,0,0,0.000047,0.000573,17.289609,down
0.00003,0.00005,0.00003,0,3,3,0,0,1,1,0,0,0.000047,0.000471,25.90911,down
0.00005,0.00009,0.00006,0,3,3,0,0,2,2,0,0,0.000048,0.000387,57.613171,down
0.00002,0.00003,0.0001,0,4,4,1,1,1,1,0,0,0.000049,0.000384,57.096581,down
0.0001,0,0.00001,-1,3,3,0,0,1,1,0,0,0.00005,0.000348,6.603343,down
0.00016,0,0,-1,2,2,0,0,-2,-2,0,0,0.000047,0.000359,-87.799016,down
0.00004,0.00002,0.00002,-1,2,2,-1,-1,-4,-4,-2,-1,0.000041,0.000379,-87.417975,down
0,0,0.00003,-1,2,2,0,0,-3,-3,-2,-1,0.000035,0.000405,-75.033143,down
0.00001,0.00007,0.00002,-1,2,2,0,0,-2,-2,0,0,0.000029,0.000429,-65.701431,down
0.00008,0,0.00003,-1,2,2,-1,-1,-3,-3,-2,-1,0.000021,0.000486,-88.130418,up
0.00004,0.00004,0.00006,0,2,2,0,0,-2,-2,0,0,0.000014,0.000517,-60.964967,up
0.00014,0.00003,0,-1,2,2,-1,-1,-3,-3,-2,-1,0.000005,0.00061,-94.801881,up
0.00001,0.00004,0.00002,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000005,0.000668,-82.906174,up
0.00011,0.00013,0.00011,0,2,2,0,0,-2,-2,0,0,-0.000012,0.000671,-42.486767,up
0.00001,0.00005,0.00005,-1,2,2,0,0,-1,-1,0,0,-0.000019,0.000676,-38.460529,up
0.00014,0.00014,0.00015,0,3,3,0,0,0,0,0,0,-0.000022,0.000665,7.371391,down
0.00005,0.00001,0.00005,-1,2,2,0,0,0,0,0,0,-0.000023,0.000647,-8.342069,down
0.00007,0.00007,0.00007,0,3,3,0,0,0,0,0,0,-0.000022,0.000631,21.239761,down
0.00008,0,0,-1,3,3,0,0,0,0,0,0,-0.000021,0.000625,-2.721067,up
0.00004,0.00004,0,-1,3,3,0,0,0,0,0,0,-0.00002,0.000612,-3.923633,down
0.00006,0,0.00002,-1,3,3,0,0,0,0,0,0,-0.000019,0.000601,-20.805359,up
0.00002,0.00009,0.00002,0,3,3,0,0,0,0,0,0,-0.000018,0.000573,-1.396116,up
0.00004,0.00006,0.00004,0,3,3,0,0,0,0,0,0,-0.000017,0.000509,21.805877,up
0.00002,0,0.00004,-1,3,3,0,0,0,0,0,0,-0.000015,0.000421,26.595149,up
0.00008,0.00003,0.00001,-1,3,3,0,0,0,0,0,0,-0.000014,0.00037,2.705421,up
0.00008,0.00009,0.00008,0,4,4,0,0,1,1,0,0,-0.000012,0.000384,47.433001,down
0.00004,0.00009,0,-1,4,4,0,0,1,1,0,0,-0.00001,0.000388,25.018724,up
0.00005,0.00007,0.00006,0,3,3,0,0,1,1,0,0,-0.000008,0.000397,37.781458,no
0.00002,0.00004,0.00004,0,3,3,0,0,1,1,0,0,-0.000006,0.000405,35.277068,up
0.00006,0.00008,0.00006,0,3,3,0,0,2,2,0,0,-0.000002,0.000427,65.633012,up
0.00006,0.00002,0,-1,3,3,0,0,1,1,0,0,0,0.000429,25.652597,up
0.00008,0.00011,0.00008,0,3,3,0,0,2,2,0,0,0.000004,0.000394,64.940325,up
0.00006,0,0,-1,3,3,0,0,1,1,0,0,0.000006,0.000302,16.540792,up
0.00004,0.00011,0.00006,0,3,3,0,0,2,2,0,0,0.000009,0.000282,46.426251,up
0.00008,0.00008,0.00015,0,4,4,0,0,3,3,1,1,0.000012,0.000299,101.102912,down
0.00004,0.00005,0.00004,0,4,4,0,0,4,4,2,1,0.000017,0.000364,99.941936,down
0.00001,0.00001,0.00003,0,4,4,0,0,4,4,2,1,0.000022,0.000413,86.912266,up
0.00003,0,0,-1,4,4,0,0,2,2,0,0,0.000027,0.00044,60.686716,up
0.00002,0.00002,0.00003,0,4,4,0,0,2,2,0,0,0.000031,0.000456,54.181945,down
0,0.00006,0.00001,-1,3,3,0,0,1,1,0,0,0.000034,0.000455,37.112059,down
0.00003,0.00007,0.00005,0,4,4,0,0,1,1,0,0,0.000037,0.000432,42.367383,down
0.00006,0.00007,0.00008,0,4,4,0,0,2,2,0,0,0.00004,0.000448,70.120562,down
0.00005,0.00001,0.00002,-1,4,4,0,0,1,1,0,0,0.000042,0.000449,39.193455,down
0.00004,0.00002,0.00001,-1,3,3,0,0,0,0,0,0,0.000043,0.000435,14.252874,down
0.00001,0.00007,0.00008,-1,3,3,0,0,0,0,0,0,0.000043,0.00039,10.764808,down
0.00004,0.00001,0.00007,-1,3,3,0,0,0,0,0,0,0.000041,0.000378,-16.915479,down
0.00007,0.00013,0.00007,0,4,4,0,0,0,0,0,0,0.00004,0.000348,16.935521,down
0.00002,0,0.00004,-1,3,3,0,0,0,0,0,0,0.000038,0.000325,-9.538744,down
0.00004,0.00002,0.00003,-1,3,3,0,0,-1,-1,0,0,0.000035,0.000304,-38.455075,up
0.00009,0.00001,0.00002,-1,2,2,0,0,-2,-2,0,0,0.00003,0.000343,-83.425901,up
0.00003,0.00002,0.00002,-1,2,2,-1,-1,-3,-3,-2,-1,0.000024,0.000367,-87.488759,down
0.00001,0.00002,0.00002,0,2,2,0,0,-2,-2,0,0,0.000019,0.000393,-63.577018,down
0.00001,0,0.00002,-1,2,2,0,0,-2,-2,0,0,0.000013,0.000404,-66.017807,down
0.00014,0.00014,0.00015,0,3,3,0,0,-1,-1,0,0,0.000009,0.0004,-3.001407,down
0.00005,0,0.00003,-1,3,3,0,0,0,0,0,0,0.000006,0.000401,-25.442422,down
0.00017,0,0.00003,-1,2,2,-1,-1,-2,-2,0,0,0.000001,0.000454,-90.582981,down
0.0001,0,0,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000006,0.000543,-104.740312,up
0.0001,0.00014,0.00013,0,2,2,0,0,-3,-3,-2,-1,-0.000012,0.000575,-65.938601,down
0.00003,0.00003,0.00001,-1,2,2,0,0,-2,-2,0,0,-0.00002,0.00062,-74.636777,up
0.00006,0.00009,0.00006,0,2,2,0,0,-2,-2,0,0,-0.000026,0.00064,-52.384131,up
0.00019,0,0,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000034,0.000729,-91.32933,up
0.00015,0.00025,0.00022,0,2,2,0,0,-2,-2,0,0,-0.000041,0.000708,-51.144689,down
0.00001,0.00001,0.00001,-1,2,2,0,0,-1,-1,0,0,-0.000047,0.000692,-44.04734,down
0.00003,0.00004,0.00007,0,3,3,0,0,-1,-1,0,0,-0.000051,0.000673,-26.447394,down
0.00001,0.00003,0.00007,0,3,3,0,0,0,0,0,0,-0.000053,0.000642,-14.630904,down
0.00018,0,0,-1,2,2,0,0,-1,-1,0,0,-0.000056,0.000666,-62.647031,up
0.00001,0.00008,0.00003,0,2,2,0,0,-2,-2,0,0,-0.000059,0.000643,-55.03274,up
0,0.00009,0.00001,-1,2,2,0,0,-1,-1,0,0,-0.000062,0.000625,-53.429742,up
0.00002,0.00007,0.00002,0,2,2,0,0,-1,-1,0,0,-0.000064,0.000601,-40.118289,up
0.00007,0,0,-1,2,2,0,0,-2,-2,0,0,-0.000067,0.000612,-51.010636,up
0.00008,0.00008,0.00008,0,3,3,0,0,-1,-1,0,0,-0.000068,0.0006,-15.834021,down
0.00002,0,0.00005,-1,3,3,0,0,-1,-1,0,0,-0.000068,0.000578,-19.565266,down
0.00001,0.00001,0.00004,0,3,3,0,0,0,0,0,0,-0.000067,0.000551,-9.80159,down
0.00003,0,0.00009,-1,3,3,0,0,-1,-1,0,0,-0.000065,0.00044,-22.26554,down
0.00002,0.00004,0.00003,0,3,3,0,0,0,0,0,0,-0.000063,0.000323,-8.976618,up
0.00001,0,0.00006,-1,3,3,0,0,0,0,0,0,-0.000061,0.0003,-5.672381,down
0.00002,0,0.00001,-1,3,3,0,0,0,0,0,0,-0.000059,0.0003,-11.33176,down
0,0.00002,0.00005,-1,3,3,0,0,0,0,0,0,-0.000057,0.000281,-8.192436,down
0.00004,0.00001,0,-1,2,2,0,0,0,0,0,0,-0.000055,0.000279,-20.064082,down
0.00001,0.00002,0.00004,0,3,3,0,0,0,0,0,0,-0.000052,0.000259,12.353463,down
0.00011,0,0,-1,3,3,0,0,-3,-3,-2,-1,-0.000051,0.000264,-78.480768,down
0.00015,0,0.00001,-1,2,2,0,0,-5,-5,-2,-1,-0.000053,0.000378,-126.414777,up
0.00008,0.00019,0.00008,0,3,3,0,0,-3,-3,-2,-1,-0.000055,0.0004,-64.50504,down
0.00011,0,0,-1,2,2,0,0,-4,-4,-2,-1,-0.000058,0.000441,-91.629061,down
0.00004,0,0.00007,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000063,0.000477,-96.866841,down
0.00013,0.00018,0.00013,0,3,3,0,0,-2,-2,0,0,-0.000066,0.000487,-35.323414,down
0.00006,0.00001,0,-1,2,2,0,0,-1,-1,0,0,-0.000068,0.000508,-50.409721,down
0.00002,0.00005,0.00005,0,2,2,0,0,-1,-1,0,0,-0.000069,0.00052,-39.008269,down
0.00018,0.00002,0.00001,-1,2,2,0,0,-2,-2,0,0,-0.000072,0.000599,-88.367101,up
0.00002,0.00002,0.00006,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000076,0.000678,-82.163693,up
0.00007,0.00013,0.0001,0,2,2,0,0,-2,-2,0,0,-0.00008,0.00069,-52.582816,up
0.00014,0.00001,0,-1,2,2,0,0,-2,-2,0,0,-0.000084,0.000744,-75.09489,up
0.00015,0.00018,0.00016,0,3,3,0,0,-1,-1,0,0,-0.000087,0.000725,-28.827758,down
0.00007,0,0,-1,2,2,0,0,-1,-1,0,0,-0.000089,0.000729,-45.984619,up
0,0.00007,0.00003,-1,3,3,0,0,-1,-1,0,0,-0.00009,0.000715,-41.812304,up
0.00005,0.00005,0.00005,0,3,3,0,0,0,0,0,0,-0.000089,0.000676,-16.417554,up
0.00001,0.00001,0.00003,0,3,3,0,0,0,0,0,0,-0.000088,0.000633,-16.284331,down
0.00001,0.00002,0,-1,3,3,0,0,0,0,0,0,-0.000086,0.000581,-22.734979,down
0,0.00002,0.00002,-1,3,3,0,0,0,0,0,0,-0.000083,0.000523,-16.064974,down
0.00002,0.00002,0.00004,0,3,3,0,0,0,0,0,0,-0.00008,0.000415,5.788597,down
0,0.00001,0.00004,-1,3,3,0,0,0,0,0,0,-0.000076,0.000365,10.947611,down
0.00016,0,0.00004,-1,2,2,0,0,-2,-2,0,0,-0.000074,0.000398,-70.838398,up
0.00003,0.00001,0.00004,-1,3,3,0,0,-2,-2,0,0,-0.000072,0.000382,-51.589289,up
0.00009,0.00001,0,-1,3,3,0,0,-3,-3,-2,-1,-0.000073,0.000416,-75.433055,up
0.0001,0.0001,0.00016,0,3,3,0,0,-2,-2,0,0,-0.000072,0.000418,-20.792894,no
0.00015,0,0,-1,3,3,0,0,-2,-2,0,0,-0.000073,0.000418,-79.397214,up
0.00008,0.0001,0.00008,0,3,3,0,0,-1,-1,0,0,-0.000073,0.000394,-28.415964,up
0.00003,0.00003,0.00005,0,3,3,0,0,0,0,0,0,-0.000072,0.000346,-4.041031,up
0.00001,0,0,-1,3,3,0,0,0,0,0,0,-0.00007,0.000347,-9.513653,up
0.00001,0.00002,0,-1,3,3,0,0,0,0,0,0,-0.000067,0.000344,-4.645004,up
0,0,0,-1,3,3,0,0,0,0,0,0,-0.000064,0.000341,-3.22459,up
0.00008,0.00008,0.00008,0,3,3,0,0,1,1,0,0,-0.00006,0.000339,39.553156,down
0.00007,0.00007,0.00008,0,3,3,0,0,2,2,0,0,-0.000054,0.000366,78.382321,down
0.00011,0.00002,0,-1,3,3,0,0,2,2,0,0,-0.000048,0.000371,27.250684,down
0.00006,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,-0.000043,0.000371,-5.126366,no
0.00003,0,0.00002,-1,3,3,0,0,0,0,0,0,-0.000039,0.000362,-3.040708,up
0.00001,0.00001,0.00007,0,3,3,0,0,0,0,0,0,-0.000036,0.000354,4.234708,down
0.00003,0.00001,0,-1,3,3,0,0,0,0,0,0,-0.000033,0.000352,-5.685352,up
0,0,0.00007,-1,3,3,0,0,0,0,0,0,-0.000031,0.000347,-4.03264,up
0.00002,0.00002,0.00005,0,4,4,0,0,0,0,0,0,-0.000029,0.00033,4.538817,up
0.00008,0.00008,0.00008,0,4,4,0,0,1,1,0,0,-0.000026,0.000327,53.82993,up
0.00012,0.00003,0,-1,3,3,0,0,0,0,0,0,-0.000025,0.000322,-32.904818,up
0.00004,0.00006,0.00006,0,3,3,0,0,0,0,0,0,-0.000024,0.000318,2.82677,up
0.00003,0.00005,0.00008,0,3,3,0,0,0,0,0,0,-0.000022,0.00029,5.523813,up
0.00007,0.00007,0.00007,0,3,3,0,0,2,2,0,0,-0.00002,0.000308,60.0318,down
0.00006,0.00007,0.00006,0,3,3,0,0,4,4,2,1,-0.000015,0.000301,97.359522,down
0.00002,0,0.00001,-1,3,3,0,0,3,3,1,1,-0.00001,0.000318,73.199988,down
0.00005,0.00004,0.00002,-1,3,3,0,0,1,1,0,0,-0.000007,0.000315,14.581149,up
0.00001,0,0.00002,-1,3,3,0,0,0,0,0,0,-0.000004,0.000309,12.282051,up
0.00005,0,0,-1,3,3,0,0,0,0,0,0,-0.000002,0.000308,-26.990086,up
0.00002,0,0,-1,3,3,0,0,-1,-1,0,0,-0.000002,0.00031,-39.380459,up
0.00001,0.00006,0.00002,-1,3,3,0,0,0,0,0,0,-0.000002,0.00031,-18.083343,up
0.00005,0.00005,0.00008,0,3,3,0,0,0,0,0,0,-0.000002,0.000287,31.755593,up
0.00002,0.00002,0.00005,0,3,3,0,0,0,0,0,0,-0.000001,0.00029,30.731936,up
0.00014,0.00014,0.00015,0,3,3,0,0,3,3,1,1,0.000002,0.000343,95.646742,up
0.00001,0.00004,0.00004,-1,4,4,0,0,3,3,1,1,0.000006,0.000372,72.250572,up
0.00001,0.00003,0.00002,0,4,4,0,0,3,3,1,1,0.00001,0.000409,75.346397,up
0.00008,0,0,-1,3,3,0,0,1,1,0,0,0.000014,0.000407,32.710756,up
0.00005,0.00006,0.0001,0,3,3,0,0,1,1,0,0,0.000018,0.000417,55.641732,up
0.00004,0.00011,0.00007,0,3,3,0,0,2,2,0,0,0.000022,0.000434,61.979469,up
0.00002,0,0,-1,3,3,0,0,1,1,0,0,0.000025,0.000448,43.960649,up
0.00006,0.00006,0.00006,0,4,4,0,0,2,2,0,0,0.000029,0.000444,68.509489,up
0.00001,0.00001,0.00001,-1,4,4,0,0,2,2,0,0,0.000033,0.000451,61.356094,up
0.00002,0.00003,0.00004,0,4,4,1,1,2,2,0,0,0.000037,0.00046,62.786228,no
0.00002,0.00001,0.00001,-1,4,4,1,1,2,2,0,0,0.00004,0.000473,44.997559,up
0.00005,0.00006,0.00008,0,4,4,1,1,2,2,0,0,0.000044,0.000515,69.10342,down
0.00001,0.00002,0.00001,0,4,4,1,1,2,2,0,0,0.000047,0.00055,61.265766,no
0.00005,0.00002,0,-1,4,4,0,0,1,1,0,0,0.00005,0.000547,35.678236,up
0,0.00001,0.00004,-1,3,3,0,0,1,1,0,0,0.000052,0.00054,35.586078,up
0.00001,0.00003,0,-1,3,3,0,0,1,1,0,0,0.000052,0.000498,28.892605,down
0.00003,0.00003,0.00004,0,3,3,0,0,1,1,0,0,0.000053,0.000438,43.375491,down
0.00003,0.00005,0.00006,0,4,4,1,1,1,1,0,0,0.000054,0.000379,51.946761,down
0,0,0,-1,4,4,0,0,2,2,0,0,0.000055,0.000348,54.536716,down
0.00002,0,0,-1,4,4,0,0,1,1,0,0,0.000055,0.000291,36.405916,down
0.00005,0,0.00003,-1,3,3,0,0,0,0,0,0,0.000054,0.000285,-13.3539,down
0.00005,0.00003,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000051,0.000281,-49.416854,down
0.00007,0.00001,0.00002,-1,2,2,0,0,-3,-3,-2,-1,0.000046,0.000322,-89.888309,down
0.00001,0.00005,0.00008,0,2,2,0,0,-3,-3,-2,-1,0.00004,0.000312,-67.532968,down
0.00004,0.00003,0.00002,-1,2,2,0,0,-3,-3,-2,-1,0.000034,0.000349,-86.471209,up
0.00005,0,0,-1,2,2,-1,-2,-3,-3,-2,-1,0.000026,0.000412,-93.522459,down
0.00004,0,0.00005,-1,2,2,-1,-2,-4,-4,-2,-1,0.000017,0.000499,-100.921178,up
0.00006,0.00006,0.0001,0,2,2,-1,-1,-3,-3,-2,-1,0.000009,0.000549,-72.908262,up
0.00003,0.00002,0.00005,-1,2,2,-1,-1,-2,-2,0,0,0,0.0006,-72.109727,up
0.0001,0.00013,0.0001,0,2,2,0,0,-1,-1,0,0,-0.000006,0.000603,-29.185751,down
0.00002,0.00001,0.00001,-1,2,2,0,0,-1,-1,0,0,-0.000012,0.000623,-47.315591,up
0.00005,0.00005,0.00006,0,2,2,0,0,-1,-1,0,0,-0.000016,0.000606,-21.929802,up
0.00002,0.00002,0.00004,0,2,2,0,0,0,0,0,0,-0.000018,0.000581,-6.027153,up
0.00011,0.00003,0,-1,2,2,0,0,0,0,0,0,-0.00002,0.000584,-39.723465,up
0.00003,0.00006,0.00006,0,3,3,0,0,-1,-1,0,0,-0.000022,0.000571,-23.097546,up
0.00005,0.00015,0.00008,0,3,3,0,0,0,0,0,0,-0.000022,0.000554,3.612557,up
0.00003,0.00008,0.00003,0,3,3,0,0,0,0,0,0,-0.000021,0.00052,14.23406,up
0.00002,0.00005,0.00004,0,3,3,0,0,0,0,0,0,-0.000019,0.000471,19.106816,down
0.00001,0.00004,0,-1,3,3,0,0,1,1,0,0,-0.000017,0.000406,26.356059,up
0.0001,0.00013,0.00015,0,4,4,0,0,1,1,0,0,-0.000014,0.00037,68.680011,down
0.00001,0.00002,0.00005,-1,4,4,0,0,2,2,0,0,-0.00001,0.000362,59.701319,down
0.00004,0.00002,0.00001,-1,4,4,0,0,2,2,0,0,-0.000006,0.000362,43.117619,down
0.0001,0,0,-1,3,3,0,0,0,0,0,0,-0.000005,0.000365,-21.93634,down
0.00011,0.00011,0.00012,0,3,3,0,0,1,1,0,0,-0.000003,0.000375,46.609734,down
0.00004,0,0.00001,-1,3,3,0,0,1,1,0,0,-0.000002,0.000379,23.505135,down
0.00005,0.00007,0.00005,0,3,3,0,0,1,1,0,0,-0,0.000381,40.369365,down
0.00014,0.00002,0.00004,-1,3,3,0,0,0,0,0,0,-0,0.000353,-37.973141,down
0.00005,0,0.00002,-1,3,3,0,0,-2,-2,0,0,-0.000002,0.000353,-60.643673,down
0.00001,0.00001,0.00008,0,3,3,0,0,-3,-3,-2,-1,-0.000005,0.000336,-58.973251,down
0.00004,0.00013,0.00003,-1,2,2,0,0,-1,-1,0,0,-0.000008,0.00036,-63.394507,down
0.00001,0.00005,0.00006,-1,2,2,0,0,-3,-3,-2,-1,-0.000012,0.000378,-69.592612,down
0.00014,0.00002,0.00003,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000018,0.000501,-114.565381,up
0.00004,0.00007,0.00001,-1,2,2,-1,-1,-4,-4,-2,-1,-0.000026,0.000605,-98.815982,up
0.00015,0.00003,0.00001,-1,1,1,-1,-2,-4,-4,-2,-1,-0.000037,0.000778,-110.288152,up
