@relation '3mdata-weka.filters.unsupervised.attribute.Remove-R1-7,9-12'

@attribute 'RSI EXTREME SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,0.000126,0.000854,35.492195,up
0,0.000125,0.000772,30.434421,no
0,0.000124,0.000658,45.432611,down
0,0.000123,0.000546,42.307497,down
0,0.000122,0.000484,44.189512,down
0,0.00012,0.000402,30.336904,down
0,0.000117,0.000305,11.795356,up
0,0.000113,0.000272,8.10243,down
0,0.000108,0.000264,-15.905782,up
0,0.000103,0.000264,6.816764,no
0,0.000098,0.000264,6.816764,no
0,0.000093,0.000248,11.304484,down
0,0.000088,0.000224,-26.28884,up
0,0.000083,0.0002,-13.488413,down
0,0.000078,0.000189,-0.52801,down
0,0.000073,0.000181,2.213698,down
0,0.000069,0.000181,-8.854793,up
0,0.000064,0.000172,-0.581054,up
-1,0.00006,0.000142,-74.906517,up
0,0.000055,0.000149,-69.878967,up
0,0.000049,0.000168,-81.058714,up
0,0.000045,0.000168,13.667554,up
0,0.000043,0.00016,53.002212,up
0,0.00004,0.000151,31.753978,up
0,0.000038,0.000133,24.721529,up
0,0.000037,0.000142,78.256871,up
0,0.000037,0.000176,103.41076,up
0,0.000037,0.000214,98.789495,up
0,0.000038,0.000229,69.480194,down
0,0.000039,0.000248,68.08168,down
1,0.000041,0.000318,109.615856,down
0,0.000042,0.000331,48.078455,down
0,0.000044,0.000351,68.293247,down
0,0.000043,0.00035,-23.155265,up
0,0.000041,0.000353,-33.675967,up
0,0.000038,0.000352,-17.038855,up
0,0.000035,0.000348,9.484139,down
0,0.000033,0.000344,2.322992,no
0,0.00003,0.000326,5.207556,down
0,0.000028,0.000305,1.967213,down
0,0.000026,0.000268,-2.612036,down
0,0.000024,0.000261,-11.855855,down
0,0.000022,0.00026,-12.284997,down
0,0.00002,0.000269,-55.387369,up
-1,0.000016,0.000319,-99.704158,up
0,0.000011,0.000344,-65.923573,up
0,0.000007,0.000353,-43.890025,up
0,0.000003,0.000358,-44.72136,up
0,0,0.000355,-19.972779,up
0,-0.000001,0.000349,-12.050521,down
0,-0.000003,0.00029,-7.932508,up
0,-0.000003,0.000276,29.74942,down
0,-0.000003,0.000224,-9.84116,up
0,-0.000003,0.000223,-1.344079,up
0,-0.000004,0.000222,-19.846819,up
0,-0.000002,0.000251,81.694219,up
0,-0.000001,0.000246,3.655435,up
0,0.000002,0.000297,100.079594,up
0,0.000005,0.000306,49.951279,up
0,0.000007,0.000318,52.771253,up
0,0.000013,0.000436,120.16642,up
1,0.00002,0.000547,105.205054,up
1,0.000029,0.000671,101.177897,up
0,0.000037,0.000725,69.532125,up
0,0.000045,0.000745,64.333346,up
0,0.000053,0.000781,68.267793,up
1,0.00006,0.000808,60.619845,down
1,0.000066,0.000825,58.676366,down
1,0.000072,0.000829,46.433802,down
0,0.000076,0.000828,44.212863,down
1,0.000079,0.000817,42.325149,down
0,0.000081,0.000803,29.255961,up
1,0.000081,0.000755,21.197167,no
1,0.00008,0.000697,18.073457,down
0,0.000078,0.000608,-0.82203,up
0,0.000075,0.000571,5.950051,up
0,0.000073,0.000469,29.018389,up
0,0.00007,0.00043,4.182372,up
0,0.000067,0.000331,-13.600893,up
0,0.000064,0.000181,25.943994,up
0,0.000061,0.000165,-11.537687,up
0,0.000059,0.000167,44.40222,no
0,0.000058,0.000173,64.555727,down
0,0.000056,0.000176,47.78593,down
0,0.000055,0.000176,32.955077,down
0,0.000054,0.00018,42.222222,down
0,0.000052,0.000182,30.290849,down
0,0.000051,0.000178,20.824426,down
0,0.000049,0.000178,9.567979,down
0,0.000046,0.000177,-11.313708,down
0,0.000044,0.000174,12.654341,down
0,0.000041,0.000175,-21.162301,up
0,0.000038,0.000175,-32.601382,up
0,0.000035,0.000172,-11.04003,down
0,0.000031,0.000148,-30.360564,no
0,0.000029,0.000138,-34.731581,down
0,0.000026,0.00014,36.41116,down
0,0.000025,0.000137,32.890774,down
0,0.000023,0.000128,-60.276396,up
0,0.000021,0.000131,-41.085136,up
0,0.000019,0.000134,-54.307374,no
0,0.000017,0.000135,-35.678119,down
0,0.000015,0.000126,-32.547115,down
0,0.000014,0.00012,34.2038,down
0,0.000013,0.00012,50.888581,down
0,0.000012,0.000114,-45.432611,down
0,0.000011,0.000111,-41.519019,down
0,0.000009,0.000109,-37.634085,down
0,0.000007,0.000131,-100.942923,down
0,0.000005,0.000134,-36.656331,down
0,0.000003,0.000143,-70.768369,down
-1,0,0.000187,-112.450706,up
0,-0.000003,0.000219,-91.287093,up
0,-0.000007,0.000248,-83.42384,up
0,-0.00001,0.000263,-59.631302,up
-1,-0.000014,0.000297,-81.589774,up
0,-0.000016,0.000283,-11.306644,up
0,-0.000017,0.000268,-22.36068,up
0,-0.000018,0.000266,1.12732,up
0,-0.000015,0.000317,98.166008,down
0,-0.000011,0.000349,74.514169,down
0,-0.000007,0.000361,48.161765,down
0,-0.000003,0.000376,49.788174,down
0,0.000001,0.000378,38.639079,up
0,0.000004,0.000376,33.813359,up
0,0.000007,0.000389,46.008166,up
0,0.00001,0.000396,33.558825,no
0,0.000012,0.000401,26.928566,down
0,0.000013,0.000405,33.567459,down
1,0.000015,0.00041,26.603671,down
0,0.000016,0.000421,46.043886,down
0,0.000017,0.000403,19.336037,down
0,0.000017,0.000379,-3.695424,down
0,0.000016,0.000347,-18.746805,down
-1,0.000014,0.000328,-45.669983,down
0,0.000012,0.000272,-51.791092,down
0,0.000009,0.000266,-46.301909,down
0,0.000006,0.000253,-57.700299,down
-1,0.000002,0.000321,-116.51995,up
-1,-0.000003,0.00035,-87.874554,up
0,-0.000007,0.00035,-48.546666,down
0,-0.000012,0.000398,-87.038861,up
0,-0.000016,0.000397,-37.781458,up
0,-0.000019,0.000408,-51.900645,up
0,-0.000022,0.000417,-46.75187,up
-1,-0.000026,0.000452,-80.818549,up
0,-0.000028,0.000439,-16.156457,up
0,-0.000028,0.000426,8.677256,up
0,-0.000027,0.000406,16.259166,up
0,-0.000026,0.000385,9.345134,up
0,-0.000024,0.000334,-7.487959,up
0,-0.000021,0.000344,85.180627,up
0,-0.000016,0.000363,73.736647,up
0,-0.000012,0.000366,40.184526,up
0,-0.000008,0.000376,42.782435,up
0,-0.000004,0.000398,58.347473,up
0,0.000001,0.000431,69.560834,down
0,0.000006,0.000493,85.113766,down
0,0.000013,0.000531,76.633193,down
1,0.000019,0.000564,69.994463,down
0,0.000023,0.000567,28.207247,down
0,0.000026,0.000534,11.054258,down
0,0.000026,0.000524,-1.909966,down
0,0.000025,0.000505,-23.380092,up
0,0.000021,0.000516,-64.927023,up
0,0.000017,0.000454,-46.007043,down
0,0.00001,0.000499,-83.687918,up
0,0.000003,0.000572,-86.837069,up
0,-0.000003,0.000572,-6.645479,up
0,-0.000007,0.000587,-42.601432,up
0,-0.000012,0.000601,-47.241564,up
0,-0.000008,0.000772,111.256853,up
0,0.000003,0.000971,106.130593,up
0,0.000015,0.001056,68.955968,up
0,0.00003,0.001183,78.971965,up
0,0.000049,0.001404,94.084674,up
1,0.00007,0.001602,84.07151,up
1,0.000094,0.001875,90.561932,down
1,0.00012,0.002119,81.343381,down
1,0.000146,0.002357,76.463263,down
1,0.00017,0.002514,63.402028,down
1,0.000191,0.002611,53.125315,down
1,0.000205,0.002618,33.540597,up
1,0.000215,0.002605,34.468487,up
1,0.000221,0.002533,31.069321,up
1,0.000226,0.002475,36.033125,down
0,0.000227,0.002318,25.669648,down
1,0.000228,0.002105,35.100576,down
0,0.000226,0.00193,20.625015,down
0,0.000223,0.001622,16.460581,down
0,0.000217,0.001152,8.418665,no
0,0.000209,0.001024,-4.7862,up
0,0.000197,0.000961,-44.334729,up
0,0.000184,0.000782,-41.311281,up
0,0.00017,0.000659,-49.754112,up
0,0.000159,0.000625,-7.199136,up
0,0.00015,0.000611,27.975753,up
0,0.000146,0.00066,68.774065,up
0,0.000145,0.000707,70.710678,up
0,0.000145,0.000704,54.146487,up
0,0.000146,0.000747,70.857262,up
0,0.000147,0.000795,64.411434,up
0,0.000148,0.000821,53.101675,up
0,0.00015,0.000861,55.966169,up
0,0.000151,0.000913,61.586499,no
1,0.000153,0.000966,57.152229,down
2,0.000155,0.001022,61.333127,down
2,0.000156,0.001071,52.090987,down
2,0.000157,0.001098,45.338816,down
1,0.000156,0.001105,34.492441,down
1,0.000154,0.001096,31.120876,down
0,0.000149,0.001048,-0.763517,down
0,0.000142,0.000896,0.223296,down
0,0.000135,0.000749,7.209459,down
0,0.000128,0.000551,-5.630608,down
0,0.00012,0.000415,3.614523,up
0,0.000112,0.000366,-69.381041,up
0,0.0001,0.000471,-113.232985,up
0,0.000091,0.00047,-7.231997,up
0,0.00008,0.000519,-81.116367,up
0,0.000074,0.000533,39.05802,up
0,0.000073,0.000627,92.032571,up
0,0.000073,0.000648,45.837987,up
0,0.000075,0.00067,44.758674,up
0,0.000075,0.000671,14.752006,up
0,0.000078,0.000723,66.258717,up
0,0.000083,0.000817,84.817455,up
0,0.00009,0.000928,83.934963,up
0,0.000095,0.000958,43.949198,up
0,0.000102,0.001066,76.617627,up
0,0.000109,0.00115,65.558402,up
1,0.000119,0.001266,80.380181,up
0,0.000129,0.001386,77.757966,up
1,0.000142,0.001542,81.070186,up
1,0.000156,0.001686,77.796741,down
1,0.00017,0.001818,72.222826,down
1,0.000183,0.001843,57.940886,up
1,0.000194,0.001774,56.659352,up
1,0.000204,0.001775,54.298873,down
1,0.000209,0.001597,33.752703,up
1,0.000213,0.001567,47.914952,down
1,0.000218,0.001611,55.358363,down
1,0.00022,0.001559,40.343158,up
0,0.000218,0.001455,18.006022,up
0,0.000216,0.001281,33.719657,up
0,0.000211,0.001159,14.842761,up
0,0.000206,0.001082,29.016603,up
0,0.000204,0.001112,76.549681,down
0,0.000208,0.001099,101.159905,down
0,0.000211,0.001072,66.32651,down
0,0.000214,0.00099,59.696399,up
0,0.000214,0.000929,32.302914,up
0,0.000212,0.000885,35.348197,up
0,0.00021,0.000889,44.200047,up
0,0.000205,0.000883,19.360464,up
0,0.000203,0.000967,72.939844,up
0,0.000201,0.000978,45.276771,down
0,0.0002,0.001037,66.418509,up
1,0.000204,0.001239,99.025099,down
0,0.000209,0.001271,69.414935,up
0,0.000213,0.001309,57.673615,down
0,0.000211,0.001293,5.56886,up
0,0.000213,0.001388,75.441582,down
0,0.000214,0.001328,48.422316,down
0,0.000215,0.001308,50.990833,down
0,0.000213,0.001166,17.238024,down
0,0.000208,0.001043,13.896651,down
0,0.0002,0.001024,-4.981555,down
0,0.000189,0.001028,-15.759195,up
0,0.00018,0.001023,24.333321,down
0,0.00017,0.001001,0.89916,down
0,0.000159,0.000937,-16.640059,down
0,0.000147,0.000882,-24.498048,down
0,0.000136,0.000842,-22.808706,down
0,0.000125,0.000741,-19.173877,down
0,0.000113,0.000759,-43.864467,up
0,0.000102,0.000748,-39.703585,up
0,0.00009,0.000788,-55.593561,up
-1,0.000079,0.000749,-49.238585,up
0,0.000069,0.000729,-24.818546,up
0,0.000061,0.000706,-3.257357,down
0,0.000056,0.000682,8.356022,down
0,0.000052,0.000547,16.462573,down
0,0.000051,0.000507,47.341791,down
0,0.000049,0.000403,16.126066,down
0,0.000046,0.000405,-43.731207,down
0,0.00004,0.000425,-68.66313,no
0,0.000032,0.000502,-92.824818,up
0,0.000024,0.000532,-58.855932,up
0,0.000015,0.00052,-64.414889,up
0,0.000008,0.000514,-30.324151,up
0,0.000002,0.000523,-34.818589,up
0,-0.000002,0.000522,-3.449916,down
0,-0.000005,0.000518,1.350107,down
0,-0.000007,0.000508,-11.801059,down
0,-0.000008,0.000509,11.187902,down
0,-0.000008,0.00051,-11.369817,down
0,-0.000009,0.00051,-23.131697,down
0,-0.00001,0.00051,-19.211071,up
0,-0.000014,0.000566,-76.325803,up
0,-0.000018,0.000588,-61.361312,up
0,-0.000023,0.000575,-49.898425,up
0,-0.000025,0.00053,-8.305584,up
0,-0.000024,0.000472,77.500466,up
0,-0.000022,0.000427,23.424279,up
0,-0.000019,0.000462,71.26644,up
0,-0.000012,0.000568,101.632598,up
0,-0.000002,0.000708,110.511409,up
0,0.00001,0.000817,89.838459,up
0,0.000023,0.000891,76.646381,up
1,0.000041,0.001263,124.36885,up
1,0.000064,0.001548,102.765669,down
1,0.000089,0.001826,93.512213,down
2,0.000113,0.001985,70.363605,down
1,0.000134,0.002083,57.952419,down
1,0.000152,0.002166,52.714539,down
1,0.000167,0.002209,45.858382,down
1,0.000179,0.002226,43.072883,up
1,0.000186,0.002196,29.048128,up
1,0.00019,0.002091,31.230728,up
1,0.000192,0.001948,24.333223,up
0,0.000191,0.001775,24.454974,up
1,0.000195,0.001749,70.798072,up
0,0.000199,0.001679,39.670099,up
0,0.0002,0.001479,30.148041,up
0,0.00021,0.001619,107.760841,down
1,0.000229,0.001959,115.527337,down
0,0.00025,0.002096,81.776587,down
1,0.00027,0.002157,71.678428,down
0,0.000287,0.002119,57.908491,down
0,0.000298,0.002155,41.307755,down
0,0.000305,0.002189,39.15194,down
0,0.000305,0.002182,11.18061,down
0,0.0003,0.002166,19.76352,down
0,0.000293,0.002125,14.589043,down
0,0.000279,0.002075,-10.699914,down
0,0.000261,0.002024,-21.095569,down
0,0.00024,0.001976,-22.772407,down
0,0.000215,0.001928,-44.872481,up
0,0.000191,0.001857,-28.64254,down
-2,0.000168,0.001772,-34.990017,down
-2,0.000145,0.001719,-48.562365,down
-1,0.000123,0.001756,-37.073898,up
-1,0.000104,0.001756,-37.073898,down
-1,0.000085,0.001783,-52.827021,up
-1,0.000066,0.001816,-50.509283,up
0,0.000049,0.001649,-40.278317,up
0,0.000036,0.001509,-20.209231,up
0,0.000025,0.001342,-26.816061,up
0,0.000017,0.001166,-3.172644,up
0,0.000012,0.001027,-2.43371,up
0,0.000009,0.00083,1.204623,up
0,0.000007,0.000773,4.658657,up
0,0.000008,0.000676,67.192929,up
0,0.000014,0.000683,113.228174,up
0,0.00002,0.000735,73.197279,up
0,0.000029,0.000849,87.431878,up
1,0.000041,0.001059,104.332662,down
1,0.000055,0.001203,90.206469,down
2,0.000072,0.001415,92.452593,down
1,0.000088,0.001534,70.124883,up
1,0.000103,0.001597,59.862347,up
0,0.000113,0.001601,32.666333,up
0,0.00012,0.001606,36.353673,up
1,0.000126,0.001574,44.470222,up
1,0.000134,0.00156,62.430446,up
1,0.000142,0.001541,59.239288,up
1,0.000151,0.001566,61.232424,down
1,0.000161,0.001594,74.082573,down
1,0.000175,0.001721,84.615418,down
0,0.000185,0.001654,42.436677,down
0,0.000193,0.001561,46.201162,down
0,0.000195,0.001374,11.931928,up
0,0.000192,0.001257,-9.624359,up
0,0.000185,0.001192,-7.799393,up
0,0.000177,0.001063,14.014454,up
0,0.000171,0.000976,24.173046,up
0,0.000168,0.000999,54.667693,up
0,0.000168,0.001058,68.68527,down
0,0.00017,0.001129,62.176871,down
0,0.000172,0.001174,56.877333,up
0,0.000176,0.00123,63.639216,up
0,0.000178,0.001138,33.032694,up
0,0.000178,0.001034,15.757299,up
0,0.000176,0.000973,33.828322,up
0,0.000175,0.000986,47.171823,up
1,0.000175,0.00101,53.162617,up
1,0.000175,0.001037,47.840713,down
1,0.000176,0.001104,59.959857,down
1,0.000176,0.001111,39.513187,up
1,0.000177,0.001187,65.938888,down
1,0.00018,0.001277,66.330589,down
0,0.00018,0.001212,22.52763,down
0,0.000177,0.001059,19.541622,down
0,0.000172,0.000875,18.623175,down
0,0.000167,0.000741,10.262776,down
0,0.00016,0.000614,5.867832,down
0,0.00015,0.000592,-48.992708,down
0,0.000138,0.000627,-63.489311,down
0,0.000122,0.000743,-95.328142,down
-1,0.000103,0.000917,-102.793793,up
0,0.000083,0.001021,-77.75444,up
-2,0.000061,0.00116,-83.721869,up
-1,0.00004,0.001255,-70.037756,up
-2,0.000021,0.001343,-62.227121,up
-2,0.000003,0.001392,-48.11715,up
0,-0.000008,0.001383,-17.209929,up
0,-0.000015,0.001364,-1.173366,down
0,-0.000017,0.001317,6.986357,down
0,-0.000016,0.001301,18.604517,down
0,-0.000013,0.001208,3.642214,down
0,-0.000011,0.001062,1.506554,down
0,-0.00001,0.001017,-5.211331,down
0,-0.000008,0.000968,17.347727,down
0,-0.000006,0.000909,18.816576,down
0,-0.000004,0.000846,13.714612,no
0,-0.000003,0.000769,1.040982,up
0,-0.000003,0.000746,5.767689,up
0,-0.000006,0.00074,-21.216822,up
0,-0.000008,0.000738,-5.418284,up
0,-0.000009,0.000711,21.387248,up
0,-0.000004,0.00085,102.326389,up
0,0.000005,0.000899,86.579496,up
0,0.000016,0.000915,73.370862,up
0,0.000028,0.000942,82.301691,up
1,0.000044,0.00111,108.061057,down
1,0.00006,0.001186,67.425972,up
1,0.000075,0.001309,74.814202,down
0,0.00009,0.001385,58.333649,down
1,0.000102,0.001452,52.609644,down
1,0.000111,0.00148,41.41496,down
1,0.000119,0.001488,37.490849,down
1,0.000123,0.001459,26.32268,down
1,0.000125,0.001452,29.950406,down
1,0.000126,0.001431,25.57175,down
0,0.000125,0.001378,11.684416,down
0,0.000122,0.001285,11.438498,down
0,0.000113,0.00121,-42.4768,down
0,0.000101,0.001081,-61.030064,down
-1,0.000087,0.000941,-54.10246,down
0,0.000075,0.000821,-41.046658,down
-2,0.000062,0.000908,-75.644521,down
-2,0.000044,0.001115,-101.610519,down
-2,0.000024,0.001331,-95.483818,down
-2,0.000004,0.001467,-74.021132,no
-2,-0.000017,0.001543,-71.887775,up
-1,-0.000035,0.001609,-58.063686,up
-2,-0.000052,0.001626,-55.609451,up
-2,-0.000067,0.001642,-53.396567,up
-1,-0.00008,0.001611,-40.788035,up
-1,-0.000089,0.001562,-31.18453,up
0,-0.000094,0.001479,-17.916374,down
0,-0.000094,0.001396,4.083616,down
0,-0.000092,0.001273,-2.277318,up
0,-0.000088,0.001129,8.855281,up
0,-0.000083,0.000998,0.801263,up
0,-0.00008,0.000816,-11.522472,up
0,-0.000077,0.00078,-11.154591,up
0,-0.000072,0.000777,40.393579,up
1,-0.000062,0.000871,98.293455,down
1,-0.000048,0.000938,98.504328,down
1,-0.000032,0.00106,86.056886,down
0,-0.000019,0.001081,40.421074,up
0,-0.000009,0.001067,33.162047,up
0,-0.000001,0.001053,22.878637,up
0,0.000006,0.001034,39.73995,up
0,0.000014,0.001045,53.190523,up
0,0.000024,0.001084,72.255143,up
0,0.000034,0.001058,57.858276,up
0,0.000044,0.001053,61.084021,up
1,0.000056,0.0011,76.835051,up
1,0.000073,0.001386,113.460388,down
1,0.000093,0.00157,85.472072,up
0,0.00011,0.001629,60.030227,down
0,0.000128,0.00176,74.784196,down
0,0.000144,0.001783,55.976284,down
1,0.000157,0.00174,51.274954,down
1,0.00017,0.001681,57.991363,down
0,0.000175,0.001593,14.562422,up
0,0.000176,0.001574,12.512493,down
0,0.000174,0.001561,14.286894,up
0,0.00017,0.001543,9.850421,up
0,0.000163,0.001453,1.58336,up
0,0.000156,0.001336,5.01543,up
0,0.000147,0.001168,-5.908304,up
0,0.00014,0.001032,16.572921,up
0,0.000135,0.000924,23.374926,up
0,0.000129,0.000864,-14.808825,up
0,0.000124,0.000768,19.148828,up
0,0.00012,0.00067,1.790646,up
0,0.000119,0.000687,70.615521,up
0,0.00012,0.000711,70.228162,up
1,0.000123,0.000773,75.187523,up
0,0.000127,0.000818,57.804753,up
0,0.00013,0.000844,59.828549,up
1,0.000134,0.000913,67.806612,up
1,0.000137,0.000962,55.741173,up
1,0.00014,0.000995,52.57493,up
1,0.000143,0.001034,62.545842,up
1,0.000145,0.001051,54.436704,up
1,0.000149,0.001116,72.139488,up
2,0.000156,0.001266,94.122701,up
2,0.000168,0.001474,102.64249,up
1,0.00018,0.001523,66.888105,up
1,0.000191,0.001574,74.192759,up
1,0.000203,0.001651,69.532991,up
1,0.000214,0.001716,64.680164,up
1,0.000224,0.001695,63.246764,up
2,0.000236,0.001808,80.963718,down
1,0.000248,0.001853,74.913839,down
2,0.000261,0.001959,70.101506,down
1,0.000271,0.002006,58.960022,down
1,0.000278,0.001999,43.462939,down
0,0.000278,0.001904,12.553122,down
0,0.000272,0.001793,6.357144,up
0,0.000262,0.001691,-5.677691,up
0,0.000246,0.001572,-25.192287,up
0,0.00023,0.001417,-10.65637,up
0,0.000213,0.001285,-19.763246,down
0,0.000197,0.00111,-8.020398,down
0,0.000184,0.000986,2.33341,down
0,0.000171,0.000962,-27.74157,up
0,0.000159,0.000966,-14.600477,up
0,0.000145,0.000978,-50.842327,up
0,0.000133,0.000986,-27.49295,down
0,0.000121,0.000995,-24.331441,down
0,0.000112,0.000995,5.527097,down
0,0.000108,0.001015,35.454647,down
0,0.000103,0.000961,-10.81984,down
0,0.000096,0.000893,-30.667212,up
0,0.000088,0.000766,-26.104233,up
0,0.000079,0.000635,-44.589397,up
0,0.00007,0.000524,-23.484286,down
0,0.000062,0.000521,-14.00822,up
0,0.000056,0.00053,34.152843,down
0,0.000051,0.000527,-4.363621,up
0,0.000044,0.000502,-45.828464,up
0,0.000038,0.000516,-43.005573,up
0,0.000032,0.000512,-5.276712,up
0,0.000029,0.000514,25.466015,up
0,0.000028,0.000509,41.867954,up
0,0.000034,0.000734,125.741996,up
1,0.000045,0.001014,120.389454,up
1,0.000059,0.001147,87.88173,up
1,0.000077,0.001388,99.626202,down
1,0.000093,0.001457,56.573875,up
0,0.000106,0.00152,50.060711,up
1,0.000119,0.001624,62.758291,down
0,0.000132,0.001718,59.85146,down
1,0.000142,0.001748,47.604297,down
1,0.000149,0.001742,35.813013,down
1,0.000155,0.001711,38.745645,down
0,0.000156,0.001649,16.065863,down
0,0.000151,0.001582,-16.811469,up
0,0.000145,0.001543,9.912689,down
0,0.000138,0.001462,6.975062,down
0,0.00013,0.001315,-4.107592,down
0,0.000122,0.001132,-11.400455,down
0,0.000113,0.000967,-10.1337,down
0,0.000103,0.000857,-56.138644,down
0,0.000091,0.000784,-78.34061,down
-1,0.000076,0.000922,-92.71221,down
-2,0.000057,0.001145,-106.236331,up
0,0.000041,0.001173,-42.466108,down
0,0.000024,0.001206,-72.456309,down
0,0.000009,0.001243,-48.753396,down
0,-0.000005,0.001291,-53.615227,down
0,-0.000017,0.001258,-37.433821,up
0,-0.000028,0.00122,-51.951945,up
0,-0.000038,0.001182,-49.232395,up
0,-0.000049,0.001188,-62.729892,up
0,-0.000058,0.001094,-39.6678,up
0,-0.000062,0.001029,1.845557,up
0,-0.000063,0.001024,0.780962,no
0,-0.000062,0.000955,2.199744,up
0,-0.000061,0.000878,-21.979143,up
0,-0.00006,0.000801,-4.741765,up
0,-0.000056,0.000732,40.967325,up
0,-0.000051,0.000605,28.11454,up
0,-0.000047,0.000569,35.332895,up
0,-0.000039,0.000632,89.698938,up
0,-0.000028,0.000796,105.929373,down
1,-0.000014,0.000893,95.49858,up
1,0.000002,0.001067,96.166489,down
1,0.000015,0.001093,50.967704,up
0,0.000027,0.001136,50.715938,up
0,0.000038,0.001155,45.730143,up
0,0.000049,0.001243,68.284382,up
0,0.000059,0.001243,45.775314,up
1,0.000071,0.001358,84.986873,down
1,0.000088,0.001487,97.229448,down
0,0.000104,0.001506,64.323733,down
0,0.000117,0.001542,51.737799,up
0,0.000126,0.001517,27.813917,up
0,0.000131,0.001477,26.002395,up
0,0.000132,0.001353,6.283005,up
0,0.000133,0.001274,44.28265,up
0,0.000136,0.001252,48.96065,up
0,0.00014,0.001193,59.090158,down
0,0.000144,0.001094,56.492565,down
0,0.000147,0.001029,34.995191,up
0,0.000148,0.001006,29.724126,no
0,0.000149,0.001,39.515439,up
0,0.000147,0.000992,15.425309,up
0,0.000144,0.000907,12.122546,up
0,0.000141,0.000823,22.347812,up
0,0.000136,0.000709,14.099899,up
0,0.000134,0.000699,48.783091,up
0,0.000132,0.000618,53.274986,up
1,0.000131,0.00064,45.652873,up
0,0.000131,0.000647,63.349273,up
0,0.000132,0.000738,83.648522,up
0,0.000135,0.000839,84.852144,up
1,0.00014,0.000896,83.286996,down
2,0.000148,0.001035,102.493242,no
1,0.000156,0.001017,79.84032,up
0,0.000161,0.001017,40.209913,up
1,0.000166,0.001088,69.09267,up
0,0.000168,0.001108,37.808883,up
1,0.000172,0.001188,66.06867,up
1,0.000175,0.001222,57.447943,up
0,0.000177,0.00122,46.083768,up
0,0.000178,0.001232,47.477593,up
0,0.000179,0.001187,43.561369,up
0,0.000181,0.001175,67.319301,up
0,0.000182,0.001126,49.640008,up
0,0.000183,0.001036,48.663296,no
0,0.000184,0.001026,65.416927,down
0,0.000187,0.001026,73.262201,down
0,0.000188,0.000942,49.145074,down
1,0.000189,0.000895,68.061954,down
0,0.000188,0.000824,20.269338,down
0,0.000176,0.000959,-105.114118,down
-1,0.000154,0.001234,-114.640921,up
0,0.000128,0.001415,-85.411974,up
0,0.000101,0.001531,-66.495836,up
0,0.000074,0.001643,-66.897026,up
0,0.000048,0.001751,-60.483496,up
-1,0.000023,0.001846,-55.953882,up
0,0.000003,0.001879,-36.246647,up
0,-0.000014,0.001908,-35.018246,up
0,-0.000024,0.001899,-1.579576,no
0,-0.000029,0.001887,-8.479685,down
0,-0.000026,0.0019,31.149914,down
0,-0.000021,0.00185,12.001359,down
0,-0.000015,0.001819,16.551036,down
0,-0.000009,0.001774,4.171067,down
0,-0.000005,0.001684,-4.215214,down
0,-0.000004,0.00154,-2.986273,down
0,-0.000006,0.001436,-24.582335,no
0,-0.000012,0.001235,-29.462338,down
0,-0.000019,0.001114,-36.701639,up
0,-0.000026,0.001115,-11.479244,down
0,-0.000034,0.00108,-27.953079,down
0,-0.00004,0.001057,-20.238952,up
0,-0.000047,0.001087,-49.84817,up
0,-0.000052,0.001064,-14.664543,up
-1,-0.000059,0.001082,-52.693704,up
0,-0.000064,0.001076,-40.13009,up
0,-0.000065,0.001072,5.221686,down
0,-0.000063,0.001065,5.726075,up
0,-0.00006,0.001045,-12.62681,up
0,-0.00006,0.001063,-39.231207,up
0,-0.000059,0.000882,-15.305682,up
0,-0.000058,0.000789,-19.021279,up
0,-0.000053,0.000687,65.328963,up
0,-0.000045,0.000682,80.62341,down
0,-0.000036,0.00071,70.88243,down
0,-0.000029,0.000685,2.773298,up
0,-0.000024,0.00069,21.593778,down
0,-0.000016,0.000774,81.186159,down
0,-0.00001,0.00076,23.955146,up
0,-0.000005,0.00076,7.371293,up
0,-0.000002,0.000757,25.628014,up
0,-0.000001,0.000757,-19.287062,up
0,-0.000001,0.000706,-15.005301,up
0,-0,0.000713,27.77392,up
0,0.000005,0.000733,84.211485,up
0,0.000013,0.000775,82.452042,up
0,0.000022,0.000868,78.568769,up
0,0.000033,0.000944,68.465286,up
0,0.000045,0.001053,82.177392,up
1,0.00006,0.001128,86.690512,up
0,0.000073,0.001183,69.796656,up
0,0.000086,0.001199,62.656939,up
1,0.000098,0.001276,61.212672,up
1,0.000111,0.001389,69.410021,down
1,0.000121,0.001452,53.15171,down
2,0.000131,0.001456,54.246229,down
2,0.000139,0.001454,47.864736,down
2,0.000145,0.001493,43.397182,down
0,0.000144,0.001434,-7.321085,down
0,0.000137,0.00137,-35.473271,up
0,0.000123,0.001367,-53.194539,up
0,0.000105,0.001329,-70.344136,up
0,0.000087,0.001241,-49.72624,up
-1,0.000069,0.001237,-58.037851,up
0,0.000055,0.00123,-10.159853,down
0,0.000049,0.001236,21.933301,down
0,0.000046,0.001243,21.721107,down
0,0.000049,0.001275,40.400312,down
0,0.000051,0.001274,-2.983284,down
0,0.000049,0.001281,-29.82487,up
0,0.000045,0.001282,-21.374474,down
0,0.000042,0.001273,-7.386991,down
0,0.000039,0.001253,0.47881,down
0,0.000037,0.001198,6.344578,down
0,0.000034,0.00116,-11.119579,down
