@relation BEST-RESULT

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.048469,1.048158,1.047848,3,0,-1,0,-0.000068,down
1.048496,1.048168,1.04784,3,0,2,0,-0.000066,down
1.048508,1.04818,1.047851,3,0,1,0,-0.000062,down
1.048532,1.048194,1.047856,3,0,1,0,-0.000057,down
1.04854,1.048199,1.047857,3,0,0,0,-0.000052,down
1.048547,1.048188,1.04783,3,0,-1,0,-0.000049,up
1.048549,1.048182,1.047815,3,0,-1,0,-0.000048,down
1.048539,1.048172,1.047804,3,0,-1,0,-0.000046,up
1.04853,1.048158,1.047786,3,0,-1,0,-0.000046,up
1.048517,1.048145,1.047774,3,0,-1,0,-0.000046,down
1.048495,1.048132,1.04777,3,0,-1,0,-0.000047,down
1.048474,1.04812,1.047765,3,0,-1,0,-0.000047,down
1.048463,1.048113,1.047762,3,0,0,0,-0.000047,down
1.048445,1.048104,1.047762,3,0,0,0,-0.000047,down
1.048428,1.048092,1.047756,3,0,-1,0,-0.000046,no
1.048428,1.048093,1.047758,3,0,0,0,-0.000046,no
1.048417,1.048084,1.047751,3,0,-1,0,-0.000046,up
1.04841,1.048089,1.047769,2,0,0,0,-0.000046,up
1.048404,1.048094,1.047784,2,0,-1,0,-0.000046,up
1.048398,1.048098,1.047798,2,0,-1,0,-0.000045,up
1.048388,1.048091,1.047794,2,0,-1,0,-0.000045,up
1.048334,1.048075,1.047815,3,0,0,0,-0.000044,up
1.048291,1.048062,1.047834,3,0,0,0,-0.000043,down
1.048192,1.048047,1.047902,3,0,0,0,-0.000042,down
1.048092,1.048035,1.047979,3,0,0,0,-0.00004,down
1.048095,1.048039,1.047983,3,0,1,0,-0.000038,down
1.048097,1.04804,1.047983,3,0,1,0,-0.000036,down
1.048098,1.048035,1.047973,3,0,-4,-1,-0.000035,down
1.04813,1.048029,1.047929,2,0,-5,-1,-0.000035,up
1.048161,1.048021,1.04788,2,0,-5,-1,-0.000036,up
1.048173,1.048012,1.04785,2,0,-4,-1,-0.000037,up
1.04819,1.048002,1.047813,2,0,-4,-1,-0.000039,up
1.048181,1.047994,1.047807,3,0,-2,0,-0.000041,up
1.048172,1.047986,1.047801,3,0,-1,0,-0.000042,up
1.048172,1.047981,1.04779,2,0,-1,0,-0.000042,up
1.048167,1.047974,1.047781,2,0,-1,0,-0.000043,down
1.048165,1.047973,1.047781,3,0,0,0,-0.000043,down
1.048162,1.047972,1.047782,3,0,0,0,-0.000041,down
1.048157,1.047968,1.047779,3,0,0,0,-0.00004,down
1.048153,1.047964,1.047776,3,0,-1,0,-0.000039,down
1.048148,1.047955,1.047762,2,0,-1,0,-0.000038,down
1.048147,1.047945,1.047743,2,0,-2,0,-0.000038,up
1.048133,1.047935,1.047738,2,0,-1,0,-0.000038,up
1.048127,1.047921,1.047714,2,0,-2,0,-0.000039,up
1.048116,1.047906,1.047696,3,0,-3,0,-0.000041,up
1.048085,1.047894,1.047704,3,0,-2,0,-0.000042,up
1.048051,1.047886,1.047721,3,0,0,0,-0.000042,up
1.048038,1.047882,1.047726,3,0,0,0,-0.000042,up
1.04804,1.047883,1.047726,3,0,1,0,-0.000041,up
1.048042,1.047886,1.04773,3,0,0,0,-0.000039,up
1.048042,1.047886,1.047731,3,0,0,0,-0.000038,down
1.048046,1.047891,1.047737,3,0,0,0,-0.000036,down
1.04805,1.047893,1.047736,3,0,1,0,-0.000033,down
1.048054,1.047894,1.047735,3,0,2,0,-0.00003,down
1.048061,1.047897,1.047734,3,0,2,0,-0.000028,down
