@relation '2017-04-01 — kopia'

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.05482,1.054185,1.05355,4,0,1,0,0.000111,down
1.05482,1.054212,1.053604,4,0,1,0,0.000114,down
1.054818,1.054239,1.053659,4,0,1,0,0.000115,down
1.054789,1.054253,1.053717,3,0,0,0,0.000114,down
1.054793,1.054251,1.05371,3,0,-2,0,0.000109,up
1.054802,1.054249,1.053696,2,0,-2,0,0.0001,up
1.054775,1.054256,1.053738,2,0,-2,0,0.00009,up
1.054783,1.054254,1.053725,2,0,-2,0,0.000079,down
1.054815,1.054239,1.053662,2,0,-2,0,0.000068,down
1.05481,1.054234,1.053659,3,0,-1,0,0.000059,down
1.054804,1.054215,1.053627,3,0,-1,0,0.00005,down
1.05479,1.054202,1.053613,3,0,-1,0,0.000043,down
1.054768,1.054169,1.05357,2,0,-1,0,0.000035,down
1.05475,1.054126,1.053502,2,0,-2,0,0.000025,down
1.054767,1.054099,1.053432,2,0,-2,0,0.000015,up
1.054781,1.054064,1.053347,2,0,-2,0,0.000003,up
1.054735,1.054028,1.053321,2,0,-1,0,-0.000008,down
1.054689,1.053986,1.053282,2,0,-2,0,-0.000018,down
1.05464,1.05394,1.053239,2,0,-2,0,-0.000029,up
1.05457,1.053905,1.05324,3,0,-1,0,-0.000039,down
1.054495,1.053869,1.053242,3,0,-1,0,-0.000047,down
1.0544,1.053832,1.053263,3,0,-1,0,-0.000054,up
1.054298,1.053783,1.053267,2,0,-2,0,-0.000061,up
1.054243,1.053757,1.053271,3,0,-1,0,-0.000067,up
1.054231,1.05374,1.05325,3,0,-1,0,-0.000073,up
1.05423,1.053723,1.053216,2,0,-1,0,-0.000078,down
1.054211,1.053716,1.053221,3,0,0,0,-0.00008,down
1.054199,1.053711,1.053223,3,0,0,0,-0.000079,down
1.054227,1.053719,1.053212,3,0,1,0,-0.000076,down
1.054111,1.053692,1.053272,3,0,0,0,-0.000073,down
1.054172,1.053644,1.053116,2,0,-4,-1,-0.000075,up
1.054136,1.053597,1.053058,3,0,-4,-1,-0.000081,up
1.054198,1.053549,1.052901,2,0,-4,-1,-0.000089,up
1.054208,1.053522,1.052837,3,0,-3,-1,-0.000098,up
1.054191,1.05351,1.052828,3,0,-1,0,-0.000104,up
1.054188,1.053508,1.052827,3,0,0,0,-0.000107,down
1.054169,1.053499,1.052829,3,0,0,0,-0.000107,down
1.05416,1.053491,1.052822,3,0,0,0,-0.000106,down
1.054158,1.05348,1.052802,3,0,0,0,-0.000106,up
1.054144,1.053475,1.052805,3,0,0,0,-0.000103,down
1.054128,1.053463,1.052798,3,0,0,0,-0.000101,down
1.054111,1.053454,1.052796,3,0,0,0,-0.000097,down
1.05411,1.053449,1.052788,3,0,0,0,-0.000095,down
1.054095,1.053441,1.052786,3,0,0,0,-0.000092,down
1.054086,1.053435,1.052783,3,0,0,0,-0.000088,down
1.054082,1.053422,1.052763,3,0,0,0,-0.000086,up
1.054025,1.053397,1.052768,3,0,0,0,-0.000085,up
1.053964,1.053368,1.052772,3,0,-1,0,-0.000084,up
1.053811,1.053332,1.052852,3,0,0,0,-0.000084,up
